"","lhs","","rhs","support","confidence","lift","count"
"[2250]","{cd,wc}","=>","{rm}",0.0110558319513543,0.546448087431694,3.43237704918033,100
"[2251]","{logout,ll}","=>","{cd}",0.0110558319513543,0.980392156862745,2.41230877552327,100
"[2252]","{cp,chmod}","=>","{cd}",0.0110558319513543,0.952380952380952,2.34338566765117,100
"[2253]","{X.l,make}","=>","{cd}",0.0110558319513543,0.99009900990099,2.43619302082548,100
"[2254]","{f,z}","=>","{ll}",0.0110558319513543,0.529100529100529,4.29212043561819,100
"[2255]","{ll,f}","=>","{z}",0.0110558319513543,0.568181818181818,2.68505984611,100
"[2256]","{mail,X.l}","=>","{cd}",0.0110558319513543,0.917431192660551,2.2573898633337,100
"[2257]","{rm,mail}","=>","{exit}",0.0110558319513543,0.518134715025907,2.37172494808164,100
"[2258]","{rm,k}","=>","{z}",0.0110558319513543,0.609756097560976,2.88152763972781,100
"[2259]","{rm,z}","=>","{k}",0.0110558319513543,0.505050505050505,11.0878199470433,100
"[2260]","{cp,X..1}","=>","{mv}",0.0110558319513543,0.598802395209581,7.1171717012755,100
"[2261]","{mv,X..1}","=>","{cp}",0.0110558319513543,0.588235294117647,7.80144902535794,100
"[2262]","{rm,z}","=>","{m}",0.0110558319513543,0.505050505050505,5.69598730446611,100
"[2263]","{mv,X..2}","=>","{ls}",0.0110558319513543,0.62111801242236,1.98797325631997,100
"[2264]","{grep,X.l}","=>","{X.}",0.0110558319513543,0.584795321637427,8.55901890648952,100
"[2265]","{X.,X.l}","=>","{grep}",0.0110558319513543,0.518134715025907,7.69544909262615,100
"[2266]","{ls,rm,tar}","=>","{cd}",0.0110558319513543,1,2.46055495103373,100
"[2267]","{cd,rm,tar}","=>","{ls}",0.0110558319513543,0.675675675675676,2.16259252883457,100
"[2268]","{ls,cd,tar}","=>","{rm}",0.0110558319513543,0.87719298245614,5.50986842105263,100
"[2269]","{vi,cat,mv}","=>","{cd}",0.0110558319513543,0.99009900990099,2.43619302082548,100
"[2270]","{cd,cat,mv}","=>","{vi}",0.0110558319513543,0.719424460431655,3.34388193453459,100
"[2271]","{exit,elm,finger}","=>","{ls}",0.0110558319513543,0.537634408602151,1.72077254982535,100
"[2272]","{ls,exit,finger}","=>","{elm}",0.0110558319513543,0.645161290322581,2.17985949606565,100
"[2273]","{ls,elm,finger}","=>","{exit}",0.0110558319513543,0.546448087431694,2.50132740426097,100
"[2274]","{vi,z,k}","=>","{ll}",0.0110558319513543,0.970873786407767,7.87583264399843,100
"[2275]","{vi,ll,k}","=>","{z}",0.0110558319513543,0.636942675159236,3.01000339436535,100
"[2276]","{vi,ll,z}","=>","{k}",0.0110558319513543,0.628930817610063,13.807473896318,100
"[2277]","{mv,cp,X..1}","=>","{cd}",0.0110558319513543,1,2.46055495103373,100
"[2278]","{cd,cp,X..1}","=>","{mv}",0.0110558319513543,0.602409638554217,7.16004622959644,100
"[2279]","{cd,mv,X..1}","=>","{cp}",0.0110558319513543,0.591715976331361,7.84761144562633,100
"[2280]","{vi,z,m}","=>","{ll}",0.0110558319513543,0.892857142857143,7.2429532351057,100
"[2281]","{vi,ll,m}","=>","{z}",0.0110558319513543,0.555555555555556,2.62539184952978,100
"[2282]","{vi,ll,z}","=>","{m}",0.0110558319513543,0.628930817610063,7.09311626593893,100
"[2283]","{rm,mv,m}","=>","{cd}",0.0110558319513543,0.980392156862745,2.41230877552327,100
"[2284]","{cd,mv,m}","=>","{rm}",0.0110558319513543,0.684931506849315,4.30222602739726,100
"[2285]","{vi,fg,ll}","=>","{cd}",0.0110558319513543,0.970873786407767,2.3888883019745,100
"[2286]","{fg,cd,ll}","=>","{vi}",0.0110558319513543,0.574712643678161,2.67126200517419,100
"[2287]","{X.,rm,grep}","=>","{ls}",0.0110558319513543,0.746268656716418,2.38853503184713,100
"[2288]","{ls,X.,grep}","=>","{rm}",0.0110558319513543,0.588235294117647,3.69485294117647,100
"[2289]","{ls,rm,grep}","=>","{X.}",0.0110558319513543,0.546448087431694,7.99777176508038,100
"[2290]","{ls,more,rm,cp}","=>","{cd}",0.0110558319513543,0.970873786407767,2.3888883019745,100
"[2291]","{more,cd,rm,cp}","=>","{ls}",0.0110558319513543,0.980392156862745,3.13787935556388,100
"[2292]","{ls,more,cd,cp}","=>","{rm}",0.0110558319513543,0.675675675675676,4.24408783783784,100
"[2293]","{ls,vi,elm,cp}","=>","{cd}",0.0110558319513543,0.952380952380952,2.34338566765117,100
"[2294]","{vi,elm,cd,cp}","=>","{ls}",0.0110558319513543,0.826446280991736,2.64515449807864,100
"[2295]","{ls,elm,cd,cp}","=>","{vi}",0.0110558319513543,0.833333333333333,3.87332990750257,100
"[2296]","{ruptime}","=>","{cd}",0.0109452736318408,0.682758620689655,1.67996510449889,99
"[2297]","{which}","=>","{ll}",0.0109452736318408,0.521052631578947,4.22683502478168,99
"[2298]","{tar}","=>","{X..5}",0.0109452736318408,0.523809523809524,16.6825955734406,99
"[2299]","{ll,X.nw}","=>","{cd}",0.0109452736318408,0.908256880733945,2.23481596470036,99
"[2300]","{cd,X.nw}","=>","{ll}",0.0109452736318408,0.825,6.69248878923767,99
"[2301]","{ls,matlab}","=>","{cd}",0.0109452736318408,0.98019801980198,2.41183109061722,99
"[2302]","{cd,matlab}","=>","{ls}",0.0109452736318408,0.546961325966851,1.75062462610409,99
"[2303]","{vi,diff}","=>","{ls}",0.0109452736318408,0.7734375,2.47549263535032,99
"[2304]","{ls,diff}","=>","{vi}",0.0109452736318408,0.717391304347826,3.33443183341526,99
"[2305]","{rm,tail}","=>","{cd}",0.0109452736318408,0.99,2.43594940152339,99
"[2306]","{tar,X..5}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2307]","{cd,tar}","=>","{X..5}",0.0109452736318408,0.526595744680851,16.7713327839377,99
"[2308]","{dir,cp}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2309]","{fg,date}","=>","{elm}",0.0109452736318408,0.883928571428571,2.98660213992209,99
"[2310]","{mv,chmod}","=>","{rm}",0.0109452736318408,0.692307692307692,4.34855769230769,99
"[2311]","{rm,chmod}","=>","{mv}",0.0109452736318408,0.702127659574468,8.34526239270836,99
"[2312]","{pwd,X.l}","=>","{cd}",0.0109452736318408,0.942857142857143,2.31995181097466,99
"[2313]","{rm,rlogin}","=>","{vi}",0.0109452736318408,0.738805970149254,3.43396711202467,99
"[2314]","{vi,rlogin}","=>","{rm}",0.0109452736318408,0.614906832298137,3.86238354037267,99
"[2315]","{X..2,make}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2316]","{cp,X..5}","=>","{ll}",0.0109452736318408,0.838983050847458,6.80592080261458,99
"[2317]","{man,cat}","=>","{cd}",0.0109452736318408,0.951923076923077,2.34225903992634,99
"[2318]","{X..1,m}","=>","{ll}",0.0109452736318408,0.908256880733945,7.36787756613321,99
"[2319]","{man,X.l}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[2320]","{X..2,m}","=>","{cd}",0.0109452736318408,0.891891891891892,2.19454901038144,99
"[2321]","{fg,cp}","=>","{vi}",0.0109452736318408,0.818181818181818,3.80290572736616,99
"[2322]","{fg,mv}","=>","{rm}",0.0109452736318408,0.712230215827338,4.47369604316547,99
"[2323]","{exit,grep}","=>","{X.}",0.0109452736318408,0.630573248407643,9.22902108713128,99
"[2324]","{exit,X.}","=>","{grep}",0.0109452736318408,0.559322033898305,8.30717207981965,99
"[2325]","{emacs,ll,X.nw}","=>","{cd}",0.0109452736318408,0.908256880733945,2.23481596470036,99
"[2326]","{cd,emacs,X.nw}","=>","{ll}",0.0109452736318408,0.825,6.69248878923767,99
"[2327]","{cd,ll,X.nw}","=>","{emacs}",0.0109452736318408,1,13.5810810810811,99
"[2328]","{cd,emacs,ll}","=>","{X.nw}",0.0109452736318408,0.638709677419355,26.7459677419355,99
"[2329]","{ls,vi,diff}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2330]","{vi,cd,diff}","=>","{ls}",0.0109452736318408,0.785714285714286,2.51478616924477,99
"[2331]","{ls,cd,diff}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[2332]","{vi,date,rm}","=>","{cd}",0.0109452736318408,0.942857142857143,2.31995181097466,99
"[2333]","{cd,date,rm}","=>","{vi}",0.0109452736318408,0.831932773109244,3.8668201093387,99
"[2334]","{vi,cd,date}","=>","{rm}",0.0109452736318408,0.589285714285714,3.70145089285714,99
"[2335]","{vi,ll,chmod}","=>","{cd}",0.0109452736318408,0.98019801980198,2.41183109061722,99
"[2336]","{cd,ll,chmod}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[2337]","{vi,cd,chmod}","=>","{ll}",0.0109452736318408,0.655629139072848,5.31853413714252,99
"[2338]","{ll,cp,X..5}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2339]","{cd,cp,X..5}","=>","{ll}",0.0109452736318408,0.838983050847458,6.80592080261458,99
"[2340]","{rm,z,k}","=>","{ll}",0.0109452736318408,0.99,8.0309865470852,99
"[2341]","{rm,ll,k}","=>","{z}",0.0109452736318408,0.607361963190184,2.87021366617305,99
"[2342]","{rm,ll,z}","=>","{k}",0.0109452736318408,0.738805970149254,16.2196601941748,99
"[2343]","{vi,z,k}","=>","{cd}",0.0109452736318408,0.961165048543689,2.36499941895475,99
"[2344]","{vi,cd,k}","=>","{z}",0.0109452736318408,0.638709677419355,3.01835372636263,99
"[2345]","{vi,cd,z}","=>","{k}",0.0109452736318408,0.521052631578947,11.4391287685232,99
"[2346]","{rm,ll,X..2}","=>","{vi}",0.0109452736318408,0.717391304347826,3.33443183341526,99
"[2347]","{vi,ll,X..2}","=>","{rm}",0.0109452736318408,0.673469387755102,4.23022959183673,99
"[2348]","{vi,rm,X..2}","=>","{ll}",0.0109452736318408,0.626582278481013,5.08290287790203,99
"[2349]","{ls,exit,elm,fg}","=>","{cd}",0.0109452736318408,0.761538461538461,1.87380723194107,99
"[2350]","{exit,elm,fg,cd}","=>","{ls}",0.0109452736318408,0.951923076923077,3.04676016658501,99
"[2351]","{ls,exit,fg,cd}","=>","{elm}",0.0109452736318408,0.825,2.78749533059395,99
"[2352]","{vi,rm,ll,X..2}","=>","{cd}",0.0109452736318408,1,2.46055495103373,99
"[2353]","{cd,rm,ll,X..2}","=>","{vi}",0.0109452736318408,0.722627737226277,3.35877075190734,99
"[2354]","{vi,cd,ll,X..2}","=>","{rm}",0.0109452736318408,0.678082191780822,4.25920376712329,99
"[2355]","{vi,cd,rm,X..2}","=>","{ll}",0.0109452736318408,0.638709677419355,5.18128164328078,99
"[2356]","{vi,X.,rm,grep}","=>","{cd}",0.0109452736318408,0.970588235294118,2.38818568776803,99
"[2357]","{X.,cd,rm,grep}","=>","{vi}",0.0109452736318408,0.798387096774194,3.71089994363956,99
"[2358]","{vi,X.,cd,grep}","=>","{rm}",0.0109452736318408,0.634615384615385,3.98617788461538,99
"[2359]","{vi,cd,rm,grep}","=>","{X.}",0.0109452736318408,0.515625,7.54664745145631,99
"[2360]","{vi,X.,cd,rm}","=>","{grep}",0.0109452736318408,0.543956043956044,8.0789530666378,99
"[2361]","{xdvi}","=>","{cd}",0.0108347153123273,0.942307692307692,2.31859985770486,98
"[2362]","{lpq}","=>","{cd}",0.0108347153123273,0.685314685314685,1.68625444196717,98
"[2363]","{ruptime}","=>","{ls}",0.0108347153123273,0.675862068965517,2.1631891060839,98
"[2364]","{unrm}","=>","{cd}",0.0108347153123273,0.942307692307692,2.31859985770486,98
"[2365]","{ln}","=>","{rm}",0.0108347153123273,0.710144927536232,4.46059782608696,98
"[2366]","{vi,X.v}","=>","{cd}",0.0108347153123273,0.96078431372549,2.3640626000128,98
"[2367]","{cd,X.v}","=>","{vi}",0.0108347153123273,0.624203821656051,2.90129679695734,98
"[2368]","{z,ct}","=>","{cd}",0.0108347153123273,0.852173913043478,2.09682074088092,98
"[2369]","{cd,ct}","=>","{z}",0.0108347153123273,0.685314685314685,3.23859526053883,98
"[2370]","{rm,ln}","=>","{cd}",0.0108347153123273,1,2.46055495103373,98
"[2371]","{cd,ln}","=>","{rm}",0.0108347153123273,0.725925925925926,4.55972222222222,98
"[2372]","{vi,which}","=>","{cd}",0.0108347153123273,0.97029702970297,2.38746916040897,98
"[2373]","{cd,which}","=>","{vi}",0.0108347153123273,0.601226993865031,2.79450059584234,98
"[2374]","{rm,clear}","=>","{cd}",0.0108347153123273,0.867256637168142,2.13393261240094,98
"[2375]","{vi,clear}","=>","{cd}",0.0108347153123273,0.830508474576271,2.04351173899412,98
"[2376]","{rlogin,X.l}","=>","{ls}",0.0108347153123273,0.505154639175258,1.61681659990807,98
"[2377]","{grep,X..1}","=>","{vi}",0.0108347153123273,0.816666666666667,3.79586330935252,98
"[2378]","{cp,X..2}","=>","{rm}",0.0108347153123273,0.685314685314685,4.30463286713287,98
"[2379]","{ll,m,findall}","=>","{cd}",0.0108347153123273,0.96078431372549,2.3640626000128,98
"[2380]","{cd,m,findall}","=>","{ll}",0.0108347153123273,0.96078431372549,7.79398575573727,98
"[2381]","{cd,ll,findall}","=>","{m}",0.0108347153123273,0.538461538461538,6.07279877230002,98
"[2382]","{ls,elm,date}","=>","{cd}",0.0108347153123273,0.784,1.92907508161045,98
"[2383]","{elm,cd,date}","=>","{ls}",0.0108347153123273,0.867256637168142,2.77577363170058,98
"[2384]","{ls,cd,date}","=>","{elm}",0.0108347153123273,0.538461538461538,1.81934427171633,98
"[2385]","{vi,mv,chmod}","=>","{cd}",0.0108347153123273,0.951456310679612,2.34111053593501,98
"[2386]","{cd,mv,chmod}","=>","{vi}",0.0108347153123273,0.715328467153285,3.32484377461534,98
"[2387]","{vi,cd,chmod}","=>","{mv}",0.0108347153123273,0.649006622516556,7.71388291808443,98
"[2388]","{ll,f,m}","=>","{cd}",0.0108347153123273,0.951456310679612,2.34111053593501,98
"[2389]","{cd,f,m}","=>","{ll}",0.0108347153123273,0.924528301886792,7.49987308570945,98
"[2390]","{cd,ll,f}","=>","{m}",0.0108347153123273,0.597560975609756,6.73932546682075,98
"[2391]","{exit,rm,mail}","=>","{ls}",0.0108347153123273,0.98,3.13662420382166,98
"[2392]","{ls,rm,mail}","=>","{exit}",0.0108347153123273,0.547486033519553,2.50607852893945,98
"[2393]","{vi,finger,rm}","=>","{ls}",0.0108347153123273,0.796747967479675,2.55010097871679,98
"[2394]","{ls,finger,rm}","=>","{vi}",0.0108347153123273,0.7,3.25359712230216,98
"[2395]","{ls,vi,finger}","=>","{rm}",0.0108347153123273,0.505154639175258,3.17300257731959,98
"[2396]","{ll,X..1,m}","=>","{cd}",0.0108347153123273,0.98989898989899,2.43570086061925,98
"[2397]","{cd,X..1,m}","=>","{ll}",0.0108347153123273,0.91588785046729,7.42978081388039,98
"[2398]","{vi,man,X.l}","=>","{cd}",0.0108347153123273,0.98989898989899,2.43570086061925,98
"[2399]","{man,cd,X.l}","=>","{vi}",0.0108347153123273,0.736842105263158,3.42483907610753,98
"[2400]","{vi,fg,cp}","=>","{cd}",0.0108347153123273,0.98989898989899,2.43570086061925,98
"[2401]","{fg,cd,cp}","=>","{vi}",0.0108347153123273,0.823529411764706,3.82776132035548,98
"[2402]","{rm,grep,mv}","=>","{vi}",0.0108347153123273,0.867256637168142,4.03100528426816,98
"[2403]","{vi,grep,mv}","=>","{rm}",0.0108347153123273,0.736842105263158,4.62828947368421,98
"[2404]","{vi,rm,grep}","=>","{mv}",0.0108347153123273,0.5,5.94283837056505,98
"[2405]","{X.,rm,cp}","=>","{vi}",0.0108347153123273,0.796747967479675,3.70328127741709,98
"[2406]","{vi,X.,cp}","=>","{rm}",0.0108347153123273,0.753846153846154,4.73509615384615,98
"[2407]","{vi,X.,rm}","=>","{cp}",0.0108347153123273,0.526881720430108,6.98774950335824,98
"[2408]","{mv,ll,z}","=>","{cd}",0.0108347153123273,0.96078431372549,2.3640626000128,98
"[2409]","{cd,mv,z}","=>","{ll}",0.0108347153123273,0.753846153846154,6.11528113142463,98
"[2410]","{rm,ll,X.l}","=>","{vi}",0.0108347153123273,0.715328467153285,3.32484377461534,98
"[2411]","{vi,ll,X.l}","=>","{rm}",0.0108347153123273,0.695035460992908,4.3656914893617,98
"[2412]","{vi,ll,z,k}","=>","{cd}",0.0108347153123273,0.98,2.41134385201306,98
"[2413]","{vi,cd,z,k}","=>","{ll}",0.0108347153123273,0.98989898989899,8.03016714227477,98
"[2414]","{vi,cd,ll,k}","=>","{z}",0.0108347153123273,0.636363636363636,3.0072670276432,98
"[2415]","{vi,cd,ll,z}","=>","{k}",0.0108347153123273,0.649006622516556,14.2482157783064,98
"[2416]","{vi,X.,rm,cp}","=>","{cd}",0.0108347153123273,1,2.46055495103373,98
"[2417]","{X.,cd,rm,cp}","=>","{vi}",0.0108347153123273,0.809917355371901,3.76449253820084,98
"[2418]","{vi,X.,cd,cp}","=>","{rm}",0.0108347153123273,0.753846153846154,4.73509615384615,98
"[2419]","{vi,X.,cd,rm}","=>","{cp}",0.0108347153123273,0.538461538461538,7.14132641551996,98
"[2420]","{vi,rm,ll,X.l}","=>","{cd}",0.0108347153123273,1,2.46055495103373,98
"[2421]","{cd,rm,ll,X.l}","=>","{vi}",0.0108347153123273,0.720588235294118,3.34929115531104,98
"[2422]","{vi,cd,ll,X.l}","=>","{rm}",0.0108347153123273,0.695035460992908,4.3656914893617,98
"[2423]","{vi,elm,rm,mv}","=>","{ls}",0.0108347153123273,0.882882882882883,2.8257875710105,98
"[2424]","{ls,elm,rm,mv}","=>","{vi}",0.0108347153123273,0.796747967479675,3.70328127741709,98
"[2425]","{ls,vi,elm,mv}","=>","{rm}",0.0108347153123273,0.75968992248062,4.7718023255814,98
"[2426]","{tar}","=>","{vi}",0.0107241569928137,0.513227513227513,2.38547937160476,97
"[2427]","{elm,biff}","=>","{ls}",0.0107241569928137,0.763779527559055,2.44458097196449,97
"[2428]","{ls,biff}","=>","{elm}",0.0107241569928137,0.97,3.2774187523347,97
"[2429]","{vi,tar}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2430]","{cd,tar}","=>","{vi}",0.0107241569928137,0.515957446808511,2.39816809166648,97
"[2431]","{mkdir,cp}","=>","{ls}",0.0107241569928137,0.906542056074766,2.90151199476159,97
"[2432]","{X..1,make}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2433]","{rm,X..5}","=>","{ls}",0.0107241569928137,0.535911602209945,1.71525847204138,97
"[2434]","{ls,X..5}","=>","{rm}",0.0107241569928137,0.763779527559055,4.79749015748031,97
"[2435]","{X.,cat}","=>","{cd}",0.0107241569928137,0.941747572815534,2.31722165291526,97
"[2436]","{finger,ll}","=>","{cd}",0.0107241569928137,0.96039603960396,2.36310723020071,97
"[2437]","{cp,k}","=>","{ll}",0.0107241569928137,1,8.11210762331839,97
"[2438]","{man,mv}","=>","{ll}",0.0107241569928137,0.683098591549296,5.54136929198509,97
"[2439]","{X..2,X.l}","=>","{rm}",0.0107241569928137,0.602484472049689,3.78435559006211,97
"[2440]","{ls,netscape,X..2}","=>","{cd}",0.0107241569928137,0.881818181818182,2.16976209318429,97
"[2441]","{cd,netscape,X..2}","=>","{ls}",0.0107241569928137,0.642384105960265,2.05603830092378,97
"[2442]","{ls,cd,netscape}","=>","{X..2}",0.0107241569928137,0.923809523809524,10.5904399782727,97
"[2443]","{ls,mkdir,cp}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2444]","{mkdir,cd,cp}","=>","{ls}",0.0107241569928137,0.906542056074766,2.90151199476159,97
"[2445]","{vi,mkdir,mv}","=>","{ls}",0.0107241569928137,0.923809523809524,2.95677888989991,97
"[2446]","{ls,mkdir,mv}","=>","{vi}",0.0107241569928137,0.655405405405405,3.04632162995472,97
"[2447]","{ls,vi,mkdir}","=>","{mv}",0.0107241569928137,0.763779527559055,9.07803656605999,97
"[2448]","{rm,mv,chmod}","=>","{cd}",0.0107241569928137,0.97979797979798,2.41084677020477,97
"[2449]","{cd,mv,chmod}","=>","{rm}",0.0107241569928137,0.708029197080292,4.44730839416058,97
"[2450]","{cd,rm,chmod}","=>","{mv}",0.0107241569928137,0.713235294117647,8.4772841462472,97
"[2451]","{ls,rm,X..5}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2452]","{cd,rm,X..5}","=>","{ls}",0.0107241569928137,0.535911602209945,1.71525847204138,97
"[2453]","{ls,cd,X..5}","=>","{rm}",0.0107241569928137,0.76984126984127,4.83556547619048,97
"[2454]","{ls,mail,X.l}","=>","{cd}",0.0107241569928137,0.941747572815534,2.31722165291526,97
"[2455]","{cd,mail,X.l}","=>","{ls}",0.0107241569928137,0.97,3.1046178343949,97
"[2456]","{elm,rm,mail}","=>","{cd}",0.0107241569928137,0.729323308270677,1.79454007706971,97
"[2457]","{cd,rm,mail}","=>","{elm}",0.0107241569928137,0.651006711409396,2.19960990089577,97
"[2458]","{vi,exit,finger}","=>","{ls}",0.0107241569928137,0.881818181818182,2.82237984944991,97
"[2459]","{ls,exit,finger}","=>","{vi}",0.0107241569928137,0.625806451612903,2.90874581440838,97
"[2460]","{ls,vi,finger}","=>","{exit}",0.0107241569928137,0.5,2.28871457489879,97
"[2461]","{rm,z,k}","=>","{cd}",0.0107241569928137,0.97,2.38673830250272,97
"[2462]","{cd,rm,k}","=>","{z}",0.0107241569928137,0.613924050632911,2.90122415777152,97
"[2463]","{cd,rm,z}","=>","{k}",0.0107241569928137,0.541899441340782,11.89679720128,97
"[2464]","{vi,grep,X..1}","=>","{cd}",0.0107241569928137,0.989795918367347,2.43544724745176,97
"[2465]","{cd,grep,X..1}","=>","{vi}",0.0107241569928137,0.815126050420168,3.78870253137226,97
"[2466]","{fg,rm,mv}","=>","{cd}",0.0107241569928137,0.97979797979798,2.41084677020477,97
"[2467]","{fg,cd,mv}","=>","{rm}",0.0107241569928137,0.729323308270677,4.58106203007519,97
"[2468]","{rm,cp,X..2}","=>","{cd}",0.0107241569928137,0.989795918367347,2.43544724745176,97
"[2469]","{cd,cp,X..2}","=>","{rm}",0.0107241569928137,0.687943262411348,4.32114361702128,97
"[2470]","{ll,cp,X.l}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2471]","{ls,ll,cp}","=>","{rm}",0.0107241569928137,0.751937984496124,4.72311046511628,97
"[2472]","{ls,rm,ll}","=>","{cp}",0.0107241569928137,0.518716577540107,6.87945959508837,97
"[2473]","{ls,elm,rm,mail}","=>","{cd}",0.0107241569928137,0.734848484848485,1.80813507765358,97
"[2474]","{elm,cd,rm,mail}","=>","{ls}",0.0107241569928137,1,3.20063694267516,97
"[2475]","{ls,elm,cd,mail}","=>","{rm}",0.0107241569928137,0.507853403141361,3.18995418848168,97
"[2476]","{ls,cd,rm,mail}","=>","{elm}",0.0107241569928137,0.683098591549296,2.30804137488359,97
"[2477]","{ls,vi,elm,finger}","=>","{cd}",0.0107241569928137,0.881818181818182,2.16976209318429,97
"[2478]","{vi,elm,finger,cd}","=>","{ls}",0.0107241569928137,0.941747572815534,3.01419207222806,97
"[2479]","{ls,elm,finger,cd}","=>","{vi}",0.0107241569928137,0.763779527559055,3.55004410419921,97
"[2480]","{ls,vi,finger,cd}","=>","{elm}",0.0107241569928137,0.551136363636364,1.86216974564472,97
"[2481]","{rm,ll,z,k}","=>","{cd}",0.0107241569928137,0.97979797979798,2.41084677020477,97
"[2482]","{cd,rm,z,k}","=>","{ll}",0.0107241569928137,1,8.11210762331839,97
"[2483]","{cd,rm,ll,k}","=>","{z}",0.0107241569928137,0.613924050632911,2.90122415777152,97
"[2484]","{cd,rm,ll,z}","=>","{k}",0.0107241569928137,0.763779527559055,16.7679267640089,97
"[2485]","{vi,ll,z,m}","=>","{cd}",0.0107241569928137,0.97,2.38673830250272,97
"[2486]","{vi,cd,z,m}","=>","{ll}",0.0107241569928137,0.950980392156863,7.71445528884199,97
"[2487]","{vi,cd,ll,m}","=>","{z}",0.0107241569928137,0.551136363636364,2.6045080507267,97
"[2488]","{vi,cd,ll,z}","=>","{m}",0.0107241569928137,0.642384105960265,7.24484319003815,97
"[2489]","{vi,rm,grep,mv}","=>","{cd}",0.0107241569928137,0.989795918367347,2.43544724745176,97
"[2490]","{cd,rm,grep,mv}","=>","{vi}",0.0107241569928137,0.866071428571429,4.02549643958303,97
"[2491]","{vi,cd,grep,mv}","=>","{rm}",0.0107241569928137,0.734848484848485,4.61576704545455,97
"[2492]","{vi,cd,rm,grep}","=>","{mv}",0.0107241569928137,0.505208333333333,6.0047429369251,97
"[2493]","{ls,rm,ll,cp}","=>","{cd}",0.0107241569928137,1,2.46055495103373,97
"[2494]","{ls,cd,ll,cp}","=>","{rm}",0.0107241569928137,0.751937984496124,4.72311046511628,97
"[2495]","{ls,cd,rm,ll}","=>","{cp}",0.0107241569928137,0.532967032967033,7.06845573781058,97
"[2496]","{ls,vi,elm,fg,rm}","=>","{cd}",0.0107241569928137,0.866071428571429,2.13101634152029,97
"[2497]","{vi,elm,fg,cd,rm}","=>","{ls}",0.0107241569928137,0.858407079646018,2.74744941096894,97
"[2498]","{ls,elm,fg,cd,rm}","=>","{vi}",0.0107241569928137,0.850877192982456,3.95487369502894,97
"[2499]","{ls,vi,elm,fg,cd}","=>","{rm}",0.0107241569928137,0.5,3.140625,97
"[2500]","{ls,vi,fg,cd,rm}","=>","{elm}",0.0107241569928137,0.776,2.62193500186776,97
"[2501]","{psa}","=>","{X.}",0.0106135986733002,0.738461538461539,10.8080657206871,96
"[2502]","{echo}","=>","{ll}",0.0106135986733002,0.662068965517241,5.37077470233493,96
"[2503]","{echo}","=>","{vi}",0.0106135986733002,0.662068965517241,3.07729382996066,96
"[2504]","{X.v}","=>","{quota}",0.0106135986733002,0.518918918918919,13.1106749207308,96
"[2505]","{which}","=>","{rm}",0.0106135986733002,0.505263157894737,3.17368421052632,96
"[2506]","{md}","=>","{k}",0.0106135986733002,0.592592592592593,13.0097087378641,96
"[2507]","{rm,X.v}","=>","{ls}",0.0106135986733002,0.880733944954128,2.81890960088821,96
"[2508]","{ls,X.v}","=>","{rm}",0.0106135986733002,0.653061224489796,4.10204081632653,96
"[2509]","{ll,which}","=>","{cd}",0.0106135986733002,0.96969696969697,2.38599267979029,96
"[2510]","{cd,which}","=>","{ll}",0.0106135986733002,0.588957055214724,4.77768301741451,96
"[2511]","{md,k}","=>","{ll}",0.0106135986733002,1,8.11210762331839,96
"[2512]","{ll,md}","=>","{k}",0.0106135986733002,0.607594936708861,13.3390684527467,96
"[2513]","{ll,X.f}","=>","{cd}",0.0106135986733002,0.941176470588235,2.31581642450234,96
"[2514]","{cd,X.f}","=>","{ll}",0.0106135986733002,0.518918918918919,4.2095261180463,96
"[2515]","{pwd,mv}","=>","{vi}",0.0106135986733002,0.793388429752066,3.68766615987021,96
"[2516]","{X.s,m}","=>","{cd}",0.0106135986733002,0.989690721649485,2.43518840514679,96
"[2517]","{fg,f}","=>","{cd}",0.0106135986733002,0.619354838709677,1.5239566148338,96
"[2518]","{X.,X..1}","=>","{rm}",0.0106135986733002,0.786885245901639,4.94262295081967,96
"[2519]","{X.,X..1}","=>","{vi}",0.0106135986733002,0.786885245901639,3.657439388068,96
"[2520]","{man,cp}","=>","{rm}",0.0106135986733002,0.780487804878049,4.90243902439024,96
"[2521]","{fg,X.}","=>","{cd}",0.0106135986733002,0.768,1.88970620239391,96
"[2522]","{fg,ll}","=>","{rm}",0.0106135986733002,0.507936507936508,3.19047619047619,96
"[2523]","{grep,cp}","=>","{mv}",0.0106135986733002,0.588957055214724,7.00015317269012,96
"[2524]","{grep,mv}","=>","{cp}",0.0106135986733002,0.596273291925466,7.90805267663613,96
